10	0	1,000000	1,000000
10	1	1,000000	0,751830
10	2	0,690000	0,527089
10	3	0,420000	0,342782
10	4	0,200000	0,205903
10	5	0,120000	0,113846
10	6	0,030000	0,057780
10	7	0,030000	0,026857
10	8	0,010000	0,011412
10	9	0,000000	0,004427
10	10	0,000000	0,001565
10	11	0,000000	0,000504
10	12	0,000000	0,000148
10	13	0,000000	0,000039
10	14	0,000000	0,000010
10	15	0,000000	0,000002
10	16	0,000000	0,000000
10	17	0,000000	0,000000
10	18	0,000000	0,000000
10	19	0,000000	0,000000
10	20	0,000000	0,000000
10	21	0,000000	0,000000
10	22	0,000000	0,000000
10	23	0,000000	0,000000
10	24	0,000000	0,000000
10	25	0,000000	0,000000
10	26	0,000000	0,000000
10	27	0,000000	0,000000
10	28	0,000000	0,000000
10	29	0,000000	0,000000
10	30	0,000000	0,000000
10	31	0,000000	0,000000
10	32	0,000000	0,000000
10	33	0,000000	0,000000
10	34	0,000000	0,000000
10	35	0,000000	0,000000
10	36	0,000000	0,000000
10	37	0,000000	0,000000
10	38	0,000000	0,000000
10	39	0,000000	0,000000
10	40	0,000000	0,000000
10	41	0,000000	0,000000
10	42	0,000000	0,000000
10	43	0,000000	0,000000
10	44	0,000000	0,000000
10	45	0,000000	0,000000
10	46	0,000000	0,000000
10	47	0,000000	0,000000
10	48	0,000000	0,000000
10	49	0,000000	0,000000
10	50	0,000000	0,000000
10	51	0,000000	0,000000
10	52	0,000000	0,000000
10	53	0,000000	0,000000
10	54	0,000000	0,000000
10	55	0,000000	0,000000
10	56	0,000000	0,000000
10	57	0,000000	0,000000
10	58	0,000000	0,000000
10	59	0,000000	0,000000
10	60	0,000000	0,000000
10	61	0,000000	0,000000
10	62	0,000000	0,000000
10	63	0,000000	0,000000
10	64	0,000000	0,000000
10	65	0,000000	0,000000
10	66	0,000000	0,000000
10	67	0,000000	0,000000
10	68	0,000000	0,000000
10	69	0,000000	0,000000
10	70	0,000000	0,000000
10	71	0,000000	0,000000
10	72	0,000000	0,000000
10	73	0,000000	0,000000
10	74	0,000000	0,000000
10	75	0,000000	0,000000
10	76	0,000000	0,000000
10	77	0,000000	0,000000
10	78	0,000000	0,000000
10	79	0,000000	0,000000
10	80	0,000000	0,000000
10	81	0,000000	0,000000
10	82	0,000000	0,000000
10	83	0,000000	0,000000
10	84	0,000000	0,000000
10	85	0,000000	0,000000
10	86	0,000000	0,000000
10	87	0,000000	0,000000
10	88	0,000000	0,000000
10	89	0,000000	0,000000
10	90	0,000000	0,000000
10	91	0,000000	0,000000
10	92	0,000000	0,000000
10	93	0,000000	0,000000
10	94	0,000000	0,000000
10	95	0,000000	0,000000
10	96	0,000000	0,000000
10	97	0,000000	0,000000
10	98	0,000000	0,000000
10	99	0,000000	0,000000
250	0	1,000000	1,000000
250	1	1,000000	0,934925
250	2	0,950000	0,870283
250	3	0,890000	0,806496
250	4	0,850000	0,743971
250	5	0,820000	0,683091
250	6	0,720000	0,624206
250	7	0,650000	0,567628
250	8	0,640000	0,513629
250	9	0,490000	0,462433
250	10	0,480000	0,414216
250	11	0,370000	0,369108
250	12	0,430000	0,327187
250	13	0,380000	0,288487
250	14	0,300000	0,252999
250	15	0,210000	0,220671
250	16	0,230000	0,191418
250	17	0,160000	0,165124
250	18	0,110000	0,141645
250	19	0,130000	0,120819
250	20	0,120000	0,102470
250	21	0,080000	0,086411
250	22	0,010000	0,072448
250	23	0,090000	0,060389
250	24	0,080000	0,050044
250	25	0,030000	0,041227
250	26	0,020000	0,033763
250	27	0,020000	0,027486
250	28	0,010000	0,022243
250	29	0,040000	0,017892
250	30	0,020000	0,014306
250	31	0,010000	0,011369
250	32	0,000000	0,008981
250	33	0,010000	0,007051
250	34	0,010000	0,005502
250	35	0,000000	0,004267
250	36	0,000000	0,003289
250	37	0,010000	0,002519
250	38	0,000000	0,001918
250	39	0,000000	0,001451
250	40	0,000000	0,001091
250	41	0,000000	0,000815
250	42	0,000000	0,000605
250	43	0,000000	0,000447
250	44	0,000000	0,000327
250	45	0,000000	0,000239
250	46	0,000000	0,000173
250	47	0,000000	0,000124
250	48	0,000000	0,000089
250	49	0,000000	0,000063
250	50	0,000000	0,000045
250	51	0,000000	0,000031
250	52	0,000000	0,000022
250	53	0,000000	0,000015
250	54	0,000000	0,000010
250	55	0,000000	0,000007
250	56	0,000000	0,000005
250	57	0,000000	0,000003
250	58	0,000000	0,000002
250	59	0,000000	0,000001
250	60	0,000000	0,000001
250	61	0,000000	0,000001
250	62	0,000000	0,000000
250	63	0,000000	0,000000
250	64	0,000000	0,000000
250	65	0,000000	0,000000
250	66	0,000000	0,000000
250	67	0,000000	0,000000
250	68	0,000000	0,000000
250	69	0,000000	0,000000
250	70	0,000000	0,000000
250	71	0,000000	0,000000
250	72	0,000000	0,000000
250	73	0,000000	0,000000
250	74	0,000000	0,000000
250	75	0,000000	0,000000
250	76	0,000000	0,000000
250	77	0,000000	0,000000
250	78	0,000000	0,000000
250	79	0,000000	0,000000
250	80	0,000000	0,000000
250	81	0,000000	0,000000
250	82	0,000000	0,000000
250	83	0,000000	0,000000
250	84	0,000000	0,000000
250	85	0,000000	0,000000
250	86	0,000000	0,000000
250	87	0,000000	0,000000
250	88	0,000000	0,000000
250	89	0,000000	0,000000
250	90	0,000000	0,000000
250	91	0,000000	0,000000
250	92	0,000000	0,000000
250	93	0,000000	0,000000
250	94	0,000000	0,000000
250	95	0,000000	0,000000
250	96	0,000000	0,000000
250	97	0,000000	0,000000
250	98	0,000000	0,000000
250	99	0,000000	0,000000
499	0	1,000000	1,000000
499	1	1,000000	0,953914
499	2	0,950000	0,907981
499	3	0,870000	0,862354
499	4	0,890000	0,817182
499	5	0,810000	0,772609
499	6	0,780000	0,728774
499	7	0,770000	0,685808
499	8	0,670000	0,643836
499	9	0,560000	0,602969
499	10	0,670000	0,563312
499	11	0,520000	0,524958
499	12	0,570000	0,487987
499	13	0,420000	0,452468
499	14	0,420000	0,418458
499	15	0,450000	0,386001
499	16	0,350000	0,355129
499	17	0,410000	0,325864
499	18	0,430000	0,298214
499	19	0,310000	0,272176
499	20	0,220000	0,247740
499	21	0,230000	0,224881
499	22	0,180000	0,203571
499	23	0,280000	0,183770
499	24	0,220000	0,165433
499	25	0,140000	0,148508
499	26	0,140000	0,132939
499	27	0,140000	0,118664
499	28	0,140000	0,105620
499	29	0,060000	0,093740
499	30	0,120000	0,082956
499	31	0,090000	0,073201
499	32	0,070000	0,064404
499	33	0,030000	0,056499
499	34	0,050000	0,049419
499	35	0,010000	0,043099
499	36	0,020000	0,037476
499	37	0,060000	0,032490
499	38	0,000000	0,028083
499	39	0,000000	0,024201
499	40	0,010000	0,020793
499	41	0,000000	0,017812
499	42	0,010000	0,015212
499	43	0,000000	0,012952
499	44	0,010000	0,010994
499	45	0,000000	0,009304
499	46	0,000000	0,007850
499	47	0,010000	0,006602
499	48	0,010000	0,005536
499	49	0,010000	0,004628
499	50	0,000000	0,003857
499	51	0,000000	0,003204
499	52	0,000000	0,002654
499	53	0,000000	0,002191
499	54	0,000000	0,001804
499	55	0,000000	0,001480
499	56	0,000000	0,001210
499	57	0,000000	0,000987
499	58	0,000000	0,000802
499	59	0,000000	0,000650
499	60	0,000000	0,000525
499	61	0,000000	0,000423
499	62	0,000000	0,000339
499	63	0,000000	0,000272
499	64	0,000000	0,000217
499	65	0,000000	0,000172
499	66	0,010000	0,000137
499	67	0,000000	0,000108
499	68	0,000000	0,000085
499	69	0,000000	0,000067
499	70	0,000000	0,000052
499	71	0,000000	0,000041
499	72	0,000000	0,000032
499	73	0,000000	0,000025
499	74	0,000000	0,000019
499	75	0,000000	0,000015
499	76	0,000000	0,000011
499	77	0,000000	0,000009
499	78	0,000000	0,000007
499	79	0,000000	0,000005
499	80	0,000000	0,000004
499	81	0,000000	0,000003
499	82	0,000000	0,000002
499	83	0,000000	0,000002
499	84	0,000000	0,000001
499	85	0,000000	0,000001
499	86	0,000000	0,000001
499	87	0,000000	0,000000
499	88	0,000000	0,000000
499	89	0,000000	0,000000
499	90	0,000000	0,000000
499	91	0,000000	0,000000
499	92	0,000000	0,000000
499	93	0,000000	0,000000
499	94	0,000000	0,000000
499	95	0,000000	0,000000
499	96	0,000000	0,000000
499	97	0,000000	0,000000
499	98	0,000000	0,000000
499	99	0,000000	0,000000
